Year,Month,City1,City2,PaxToCity2,PaxFromCity2,Sector,Passengers,Airline
2024,6,NANDED,HINDON AIRPORT,1912,2111,HINDON AIRPORT-NANDED,4023,All
2024,7,NANDED,HINDON AIRPORT,1743,1968,HINDON AIRPORT-NANDED,3711,All
2024,8,NANDED,HINDON AIRPORT,1728,1739,HINDON AIRPORT-NANDED,3467,All
2024,9,NANDED,HINDON AIRPORT,1164,1137,HINDON AIRPORT-NANDED,2301,All
2024,10,NANDED,HINDON AIRPORT,2023,2080,HINDON AIRPORT-NANDED,4103,All
2024,11,NANDED,HINDON AIRPORT,2040,2104,HINDON AIRPORT-NANDED,4144,All
2024,12,NANDED,HINDON AIRPORT,2008,2163,HINDON AIRPORT-NANDED,4171,All
2025,1,NANDED,HINDON AIRPORT,1879,1927,HINDON AIRPORT-NANDED,3806,All
2025,2,NANDED,HINDON AIRPORT,2009,2018,HINDON AIRPORT-NANDED,4027,All
2025,3,NANDED,HINDON AIRPORT,2179,2222,HINDON AIRPORT-NANDED,4401,All
2024,6,NANDED,PUNE,134,136,NANDED-PUNE,270,All
2024,7,NANDED,PUNE,978,1027,NANDED-PUNE,2005,All
2024,8,NANDED,PUNE,1070,1146,NANDED-PUNE,2216,All
2024,9,NANDED,PUNE,194,275,NANDED-PUNE,469,All
2024,10,NANDED,PUNE,779,935,NANDED-PUNE,1714,All
2024,11,NANDED,PUNE,1441,1247,NANDED-PUNE,2688,All
2024,12,NANDED,PUNE,1451,1421,NANDED-PUNE,2872,All
2025,1,NANDED,PUNE,1294,1259,NANDED-PUNE,2553,All
2025,2,NANDED,PUNE,1403,1345,NANDED-PUNE,2748,All
2025,3,NANDED,PUNE,1527,1483,NANDED-PUNE,3010,All
2024,2,PANTNAGAR,PITHORAGARH,12,15,PANTNAGAR-PITHORAGARH,27,All
2024,3,PANTNAGAR,PITHORAGARH,63,73,PANTNAGAR-PITHORAGARH,136,All
2024,4,PANTNAGAR,PITHORAGARH,131,105,PANTNAGAR-PITHORAGARH,236,All
2024,6,PANTNAGAR,PITHORAGARH,159,139,PANTNAGAR-PITHORAGARH,298,All
2024,7,PANTNAGAR,PITHORAGARH,30,46,PANTNAGAR-PITHORAGARH,76,All
2024,8,PANTNAGAR,PITHORAGARH,118,139,PANTNAGAR-PITHORAGARH,257,All
2024,9,PANTNAGAR,PITHORAGARH,112,98,PANTNAGAR-PITHORAGARH,210,All
2024,10,PANTNAGAR,PITHORAGARH,169,154,PANTNAGAR-PITHORAGARH,323,All
2024,11,PANTNAGAR,PITHORAGARH,154,177,PANTNAGAR-PITHORAGARH,331,All
2024,12,PANTNAGAR,PITHORAGARH,82,96,PANTNAGAR-PITHORAGARH,178,All
2025,1,PANTNAGAR,PITHORAGARH,45,50,PANTNAGAR-PITHORAGARH,95,All
2025,2,PANTNAGAR,PITHORAGARH,25,25,PANTNAGAR-PITHORAGARH,50,All
2025,3,PANTNAGAR,PITHORAGARH,93,79,PANTNAGAR-PITHORAGARH,172,All
2024,3,PANTNAGAR,VARANASI,50,47,PANTNAGAR-VARANASI,97,All
2024,4,PANTNAGAR,VARANASI,462,248,PANTNAGAR-VARANASI,710,All
2024,6,PANTNAGAR,VARANASI,450,474,PANTNAGAR-VARANASI,924,All
2024,7,PANTNAGAR,VARANASI,264,281,PANTNAGAR-VARANASI,545,All
2024,8,PANTNAGAR,VARANASI,268,283,PANTNAGAR-VARANASI,551,All
2024,9,PANTNAGAR,VARANASI,168,179,PANTNAGAR-VARANASI,347,All
2024,11,PASIGHAT,SHILLONG,37,36,PASIGHAT-SHILLONG,73,All
2024,12,PASIGHAT,SHILLONG,54,52,PASIGHAT-SHILLONG,106,All
2025,1,PASIGHAT,SHILLONG,25,14,PASIGHAT-SHILLONG,39,All
2024,2,PATNA,Ayodhya International Airport ,892,769,Ayodhya International Airport -PATNA,1661,All
2024,1,PATNA,PUNE,5404,5133,PATNA-PUNE,10537,All
2024,2,PATNA,PUNE,4996,5131,PATNA-PUNE,10127,All
2024,3,PATNA,PUNE,5077,5070,PATNA-PUNE,10147,All
2024,4,PATNA,PUNE,4980,5399,PATNA-PUNE,10379,All
2024,6,PATNA,PUNE,5339,5211,PATNA-PUNE,10550,All
2024,7,PATNA,PUNE,5491,4927,PATNA-PUNE,10418,All
2024,8,PATNA,PUNE,5217,5276,PATNA-PUNE,10493,All
2024,9,PATNA,PUNE,4686,5212,PATNA-PUNE,9898,All
2024,10,PATNA,PUNE,4043,5488,PATNA-PUNE,9531,All
2024,11,PATNA,PUNE,5260,5349,PATNA-PUNE,10609,All
2024,12,PATNA,PUNE,5320,5374,PATNA-PUNE,10694,All
2025,1,PATNA,PUNE,5281,5252,PATNA-PUNE,10533,All
2025,2,PATNA,PUNE,4497,4930,PATNA-PUNE,9427,All
2025,3,PATNA,PUNE,4813,5192,PATNA-PUNE,10005,All
2024,1,PATNA,RANCHI,1886,1895,PATNA-RANCHI,3781,All
2024,2,PATNA,RANCHI,3492,3361,PATNA-RANCHI,6853,All
2024,3,PATNA,RANCHI,3840,3603,PATNA-RANCHI,7443,All
2024,4,PATNA,RANCHI,3295,3862,PATNA-RANCHI,7157,All
2024,6,PATNA,RANCHI,3490,2990,PATNA-RANCHI,6480,All
2024,7,PATNA,RANCHI,3344,2860,PATNA-RANCHI,6204,All
2024,8,PATNA,RANCHI,2612,2486,PATNA-RANCHI,5098,All
2024,9,PATNA,RANCHI,2437,2258,PATNA-RANCHI,4695,All
2024,10,PATNA,RANCHI,2980,2947,PATNA-RANCHI,5927,All
2024,11,PATNA,RANCHI,3123,3482,PATNA-RANCHI,6605,All
2024,12,PATNA,RANCHI,2954,2725,PATNA-RANCHI,5679,All
2025,1,PATNA,RANCHI,2315,2623,PATNA-RANCHI,4938,All
2025,2,PATNA,RANCHI,2923,3103,PATNA-RANCHI,6026,All
2025,3,PATNA,RANCHI,3037,2788,PATNA-RANCHI,5825,All
2024,6,PATNA,VARANASI,0,24,PATNA-VARANASI,24,All
2025,3,PORT BLAIR,RANCHI,2,0,PORT BLAIR-RANCHI,2,All
2024,1,PORT BLAIR,VISAKHAPATNAM,1108,803,PORT BLAIR-VISAKHAPATNAM,1911,All
2024,2,PORT BLAIR,VISAKHAPATNAM,1102,774,PORT BLAIR-VISAKHAPATNAM,1876,All
2024,3,PORT BLAIR,VISAKHAPATNAM,1300,630,PORT BLAIR-VISAKHAPATNAM,1930,All
2024,4,PORT BLAIR,VISAKHAPATNAM,2038,1398,PORT BLAIR-VISAKHAPATNAM,3436,All
2024,6,PORT BLAIR,VISAKHAPATNAM,1354,1343,PORT BLAIR-VISAKHAPATNAM,2697,All
2024,7,PORT BLAIR,VISAKHAPATNAM,1199,1530,PORT BLAIR-VISAKHAPATNAM,2729,All
2024,8,PORT BLAIR,VISAKHAPATNAM,1528,1583,PORT BLAIR-VISAKHAPATNAM,3111,All
2024,9,PORT BLAIR,VISAKHAPATNAM,1289,1240,PORT BLAIR-VISAKHAPATNAM,2529,All
2024,10,PORT BLAIR,VISAKHAPATNAM,1520,1657,PORT BLAIR-VISAKHAPATNAM,3177,All
2024,11,PORT BLAIR,VISAKHAPATNAM,1383,1310,PORT BLAIR-VISAKHAPATNAM,2693,All
2024,12,PORT BLAIR,VISAKHAPATNAM,1615,1408,PORT BLAIR-VISAKHAPATNAM,3023,All
2025,1,PORT BLAIR,VISAKHAPATNAM,1033,858,PORT BLAIR-VISAKHAPATNAM,1891,All
2025,2,PORT BLAIR,VISAKHAPATNAM,762,505,PORT BLAIR-VISAKHAPATNAM,1267,All
2025,3,PORT BLAIR,VISAKHAPATNAM,1355,1568,PORT BLAIR-VISAKHAPATNAM,2923,All
2025,2,PRAYAGRAJ,BENGALURU,27539,27924,BENGALURU-PRAYAGRAJ,55463,All
2025,3,PRAYAGRAJ,BENGALURU,3120,3161,BENGALURU-PRAYAGRAJ,6281,All
2025,3,PRAYAGRAJ,BHOPAL,194,170,BHOPAL-PRAYAGRAJ,364,All
2025,2,PRAYAGRAJ,BHUBANESWAR,4772,4845,BHUBANESWAR-PRAYAGRAJ,9617,All
2025,3,PRAYAGRAJ,BHUBANESWAR,983,962,BHUBANESWAR-PRAYAGRAJ,1945,All
2025,2,PRAYAGRAJ,BILASPUR,502,502,BILASPUR-PRAYAGRAJ,1004,All
2025,3,PRAYAGRAJ,BILASPUR,455,514,BILASPUR-PRAYAGRAJ,969,All
2025,2,PRAYAGRAJ,CHANDIGARH,1427,1545,CHANDIGARH-PRAYAGRAJ,2972,All
2025,2,PRAYAGRAJ,CHENNAI,2633,3154,CHENNAI-PRAYAGRAJ,5787,All
2025,2,PRAYAGRAJ,DELHI,71007,71668,DELHI-PRAYAGRAJ,142675,All
2025,3,PRAYAGRAJ,DELHI,6641,6793,DELHI-PRAYAGRAJ,13434,All
2025,2,PRAYAGRAJ,DehraDun,269,173,DehraDun-PRAYAGRAJ,442,All
2025,2,PRAYAGRAJ,GORAKHPUR,38,0,GORAKHPUR-PRAYAGRAJ,38,All
2025,2,PRAYAGRAJ,GUWAHATI,2702,2420,GUWAHATI-PRAYAGRAJ,5122,All
2025,2,PRAYAGRAJ,HYDERABAD,22004,22394,HYDERABAD-PRAYAGRAJ,44398,All
2025,3,PRAYAGRAJ,HYDERABAD,2171,2211,HYDERABAD-PRAYAGRAJ,4382,All
2025,2,PRAYAGRAJ,INDORE,1438,1548,INDORE-PRAYAGRAJ,2986,All
2025,3,PRAYAGRAJ,INDORE,5,29,INDORE-PRAYAGRAJ,34,All
2025,2,PRAYAGRAJ,JAIPUR,5275,5352,JAIPUR-PRAYAGRAJ,10627,All
2025,2,PRAYAGRAJ,KOLKATA,16122,15654,KOLKATA-PRAYAGRAJ,31776,All
2025,2,PRAYAGRAJ,LUCKNOW,1188,1152,LUCKNOW-PRAYAGRAJ,2340,All
2025,2,PRAYAGRAJ,MUMBAI,45652,47068,MUMBAI-PRAYAGRAJ,92720,All
